trump wanted ukraine-aid detail week zelensky call document	they are asked questions happy to get paid careless money to be prepared to have a job happy to get a deal	0	0	0	1	0
withdrawal syria gather speed amid accusation betrayal	people are attacked angry to find a new source of revenue aggressive gets arrested to be safe to have been cheated nervous to make a change	1	0	0	0	0
trump cpac era empty talk	people are more informed annoyed to listen to personx bored gets tired to be finished to be a politician satisfied to get back on track	0	0	1	0	0
mcconnell senate vote monday confirm barrett supreme court	they are surprised angry to hear about it powerful to be correct to prove his innocence to have the authority good to make sure they do well	0	0	0	1	0
trump usa detainee north korea freed	people are enslaved angry to protest racist gets a new job to be a good leader to be a politician happy to make sure they are safe	0	0	1	0	0
electoral college set vote today american show support revolt	vote upset to protest racist gets called racist to vote for the cause to be a racist justified to win the election	0	0	0	0	1
pompeo qassem soleimani strike iran understands trump decisive action	none none none none none none none none none	0	0	0	1	0
cohen testimony trump lawyer trump knew stone talked wikileaks	gets nervous angry to listen to personx confident gets a lawyer to be heard to testify satisfied to get a lawyer	1	0	0	0	0
congressman wanted oust pelosi trump num	they get a raise happy to be successful greedy gets arrested to be successful to have a reason to get rid of the bugs satisfied to be successful	0	0	0	0	1
fact-checking claim hunter china	hunter is questioned grateful to find a new case curious gets a receipt to be a good listener to research the cases satisfied to get paid	1	0	0	0	0
nbc admits chuck todd meet press deceptively edited barr remark flynn	gets fired angry to listen to the information clever is asked to stop to be a good liar to be a journalist satisfied to be a leader	0	0	0	1	0
dow tumbled bear market here long downturn average	people lose money happy to get a good deal careless gets a raise to be a success to be a gambler sad to get the best deal	0	0	0	1	0
senate spar claim obama report russian hacking	people are affected by the incident angry to get their money racist gets yelled at to be a good citizen to have the information justified to get a report back	0	0	0	1	0
clinton decries fake news speech election loss	people listen sad to hear more information mean gets yelled at by people to make a point to have heard bad news sad to make a change	0	0	0	1	0
republican hold north carolina congressional seat plagued election fraud	people lose money angry to win the election greedy gets called a liar to be a politician to have a lot of money happy to get away from people	0	1	0	0	0
isi california killer soldier caliphate	they get killed scared to get away from personx brave they are killed by calipkillers to kill to have a job proud to kill them	0	0	0	1	0
crucial subset female voter deciding	vote for personx happy to vote for personx influential gets called a racist to vote to have a vote happy to win the election	1	0	0	0	0
cdc antibody test gauge number asymptomatic coronavirus case	they get cured worried to get better careful gets a disease to know the answer to be a doctor nervous to make sure they are healthy	0	0	0	0	1
num firefighter killed arizona blaze; entire crew lost	people died sad to get back to work injured is arrested to save lives to have been shot sad to go to jail	1	0	0	0	0
democrat offer sweeping police reform bill	people lose money grateful to thank personx powerful gets a medal of valor to be a good citizen to be a racist happy to be a good citizen	1	0	0	0	0
ftc settle facebook num billion fine	gets a new friend happy to thankx for their time rich gets a call from friends to be rich to have a profile happy to get a new job	0	0	1	0	0
house pass num trillion budget clear trump tax plan	loses money happy to thank him rich gets stressed to be rich to have a budget problem happy to get a good deal	0	0	0	1	0
nra urge state armed officer school	they are safe grateful to protest authoritative gets arrested to be helpful to be in charge happy to make sure the children are safe	0	0	0	1	0
choice act house speaker pelosi asks chairman pursue article impeachment trump	none none none none none none none none none	0	0	1	0	0
obama john brennan lead cia	gets caught annoyed to get away from personx smart gets arrested to be a leader to have the right information happy to get a new name	1	0	0	0	0
obama lobby immigration push	people are forced to leave annoyed to get a ticket greedy gets stressed to be in a better situation to have a ticket happy to get out of debt	0	0	0	1	0
solar industry brace job loss trump put fee imported panel	people lose money annoyed to get paid greedy gets paid well to make money to be a businessman powerful to get paid	0	1	0	0	0
loretta lynch confirmed attorney general	people lose money angry to file a motion powerful gets a settlement to be heard to be in office satisfied to win	0	0	1	0	0
trump back g-7 agreement lash meek mild justin trudeau dishonest press conference	none none none none none none none none none	0	0	0	1	0
trump republican face fresh test shape supreme court assert power gorsuch hearing	none none none none none none none none none	1	0	0	0	0
hey aziz ansari defender complex	gets hurt annoyed to get away from personx smart is understood to be right to have the knowledge of the situation superior to be understood	0	1	0	0	0
trump foe tillerson state straw ray hope	they get a good deal disappointed to win the game wise to win to be right to be in the right place happy to be right	0	0	1	0	0
paul manafort strike deal mueller team pleads guilty felony charge	gets caught angry to get out their money guilty gets arrested to be guilty to have a criminal guilty to get out of trouble	0	0	1	0	0
health site chaotic debut	people are more informed annoyed to get a better job irresponsible gets praised to get rid of the junk to have been doing something illegal happy to be seen as an example of the best	1	0	0	0	0
government shutdown day num wh awaits democratic reply counteroffer num border wall	none none none none none none none none none	0	0	1	0	0
bernie thrill base hillary outclasses rival debate	they are defeated annoyed to get their point across smart gets into trouble to be the best to be a politician justified to be successful	0	0	0	0	1
bipartisan agreement reached fund government september	people lose money happy to get their work done responsible gets a receipt to help the people to have a meeting happy to get a good deal	1	0	0	0	0
kavanaugh accuser fbi probe testify -	gets caught angry to get a better case curious if she will be a witness to know to be in the police station satisfied to testify	0	0	0	0	1
session target california immigrant ruling protected	they get a better deal grateful to protest smart gets a raise to be a better country to have the authority powerful to make sure the people are safe	1	0	0	0	0
white house wont trump tested negative coronavirus	they are disappointed disappointed to find out why uninformed gets yelled at to be a failure to have the same symptoms as before sad to get away from the situation	0	0	0	0	1
senate approves budget sends obama	people are affected happy to thank them smart gets a receipt to be a good citizen to have a budget happy to make a report	1	0	0	0	0
helping hand break lend support burning	gets tired grateful to thank personx needy gets tired to be helpful to be tired tired to get a job	0	0	1	0	0
biden lay objection impeachment subpoena demand	gets nervous angry to argue the case angry gets yelled at to be in control to have a case justified to get a new job	0	0	1	0	0
house vote lawsuit obama	people lose money angry to win racist gets sued to be fair to have seen the evidence justified to win the case	0	0	1	0	0
airasia flight lost indonesia	they get a ticket for the trip worried to get to their destination lost gets lost to be lost to have booked a flight worried to get to the airport	1	0	0	0	0
klobuchar pull back consideration biden running mate	gets into trouble happy to get away from personx thoughtful gets yelled at to be fair to have a reason satisfied to be a better person	0	0	1	0	0
healthcaregov open year enrollment	gets a new job happy to give personx a chance responsible gets a new job to get a good job to have a job happy to get a job	0	0	1	0	0
obama act restraint court column	people are safe controlled to get out of jail cautious gets arrested to be in charge to have a case in control to be a good citizen	0	0	1	0	0
north south korea set bold goal final peace nuclear arm	people are affected happy to win brave is praised to be successful to be in charge happy to win	1	0	0	0	0
john mccain discontinue medical treatment brain cancer	they are grateful to him grateful to help him determined gets a bill to be healthy to have an illness sad to get better	0	0	1	0	0
google firing memo writer strike nerve silicon valley	gets fired annoyed to get their point across aggressive gets fired to be a jerk to be in a meeting with a client nervous to fire the boss	0	0	1	0	0
trump administration drop plan bar international student usa	students are sent to jail sad to protest mean spirited gets yelled at to be a good teacher to have a plan sad to make sure the students get a better job	1	0	0	0	0
hiring growth slowed february employer struggled find worker	they get a new job grateful to hire personx determined gets a raise to be successful to have a budget hopeful to make more money	0	0	1	0	0
school choice holder mandate school enroll child illegal immigrant	children get a better education angry to get a job strict gets a new job to be a good citizen to be a teacher happy to make sure the kids get good grades	0	0	0	1	0
case setting h-1bs free	they get a new job grateful to thank him willful gets a promotion to be free to be in court happy to make sure the cases are safe	0	0	0	1	0
trump pelosi clash mail-in voting virus loom election	people vote against person x angry to vote powerful gets called out to be in charge to have the ability to vote powerful to win the election	0	0	0	1	0
romney recruiting kasich sasse party presidential run	people get nervous annoyed to get a new president aggressive gets promoted to get a good deal to have a meeting happy to get a good price	0	0	0	0	1
cyntoia brown granted clemency year life sentence killing man teen	cries sad to get a lawyer cruel gets arrested to be free to be a criminal sad to get a new job	0	0	0	1	0
sequester tea party victory	people get drunk happy to thank personx proud gets drunk to be a success to have a recipe happy to celebrate	1	0	0	0	0
obamacare num open enrollment set delayed month	people get nervous happy to wait for the next month slow to be honest to wait to be a year older happy to have a good job to wait for the opening	1	0	0	0	0
usa deficit hit num trillion matter	they are disappointed sad to get a new one careless gets stressed to be rich to be in a hurry happy to be successful	0	0	1	0	0
trump-backed candidate emerge victorious florida arizona primary	they get a new client disappointed to win successful gets a trophy to win to have the skills to do it happy to win the competition	0	0	0	0	1
rand paul set upend trump impeachment trial push whistleblower	none none none none none none none none none	0	0	0	1	0
dems worry obama cry wolf	people get sick sad to thank personx brave gets arrested to not get sick to have a problem sad to be a good person	1	0	0	0	0
police seize rifle saint louis couple pulled gun black life matter protester	people get hurt angry to get away aggressive gets shot to kill people to be a cop happy to get away with it	1	0	0	0	0
federal privilege extend same-sex couple	gets a massage happy to thank personx dominant gets a massage to be more careful to be a dominater happy to be a good citizen	1	0	0	0	0
north korea launch short-range missile	people are injured angry to get the plane ready aggressive gets hit to be a good pilot to have the equipment happy to fire the missiles	1	0	0	0	0
expectation low biden nra talk	they get a new friend happy to listen to personx careless gets tired to make a good impression to be a leader happy to get a drink	1	0	0	0	0
tense exchange china usa chinese official mark obamas arrival g20 summit	people get nervous happy to get a good deal curious and to see the world to be a good citizen to have diplomatic relations happy to go home	0	0	0	1	0
tech major power face heat house antitrust hearing	people get burned annoyed to get rid of personx mean gets burned to be a better person to have been given a bad grade nervous to be a better person	0	0	1	0	0
outline nsa culling data domestic call	people are informed informed to listen to the data smart gets called a fraud to be helpful to be in a position of power satisfied to be helpful	1	0	0	0	0
examining bidens farm bankruptcy claim	loses money sad to pay the taxes poor gets a loan to be successful to have a reason to sue sad to get a raise	0	0	1	0	0
house democrat give irs hard deadline april num turn trump tax return administration concern lack merit	none none none none none none none none none	1	0	0	0	0
supreme court delivers num victory trump expedited removal immigrant	people lose money sad to protest the ruling powerful gets a medal to be successful to have the authority happy to celebrate the victory	0	0	1	0	0
obama supporter overdrive early vote	people are affected by the event annoyed to vote greedy gets arrested to win to have a lot of money happy to win	0	0	0	0	1
gilroy garlic festival shooting leaf num dead num injured; gunman killed police	people are injured sad to get a new job careless is shot to kill people to be in a vehicle sad to get medical help	0	0	0	1	0
right-wing protester antifa clash bring chaos street portland oregon	people get arrested angry to get away from the scene dangerous people get arrested to be a disruption to the environment to be a politician guilty to make a change	0	0	1	0	0
long line polling site angst missing ballot sully georgia primary	people are disappointed annoyed to get rid of him untrustworthy gets called a racist to be a good citizen to be a politician sad to get rid of ballot	0	0	1	0	0
michigan order faith-based adoption agency violate religious belief	they are forced to listen to personx confused to help personx religious gets arrested to be a better person to be a religious nut justified to get a new puppy	0	0	0	0	1
trump roy moore full endorsement	gets a new job grateful to listen generous gets a raise to give a good impression to have authority satisfied to get a raise	0	0	0	0	1
doctor ny city sick ebola	gets sick too sad to see if they are ok sick gets dizzy to be sick to get sick sick to get better	1	0	0	0	0
g-20 riot leaf trail destruction german official scramble answer	people are hurt angry to get rid of him irresponsible gets caught to be safe to be in charge angry to get rid of the evidence	0	0	1	0	0
jerusalem turkey warns trump crossing red line	people are affected angry to listen mean gets scolded to be right to have a reason to do so powerful to be right	0	0	1	0	0
federal appeal court demolished trump claim immune criminal investigation	gets accused of fraud disappointed to file a motion smart gets called a fraud to be a good citizen to have a case against him relieved to appeal the case	0	1	0	0	0
cuba decision mark bet obama cold war politics turned corner	people are affected by the decision sad to win decisive gets called a racist to win to have a good reason happy to win the election	1	0	0	0	0
mcconnell face conservative backlash compromise fund dhs dems board	they get a raise annoyed to thank personx smart gets yelled at to be a success to have the money justified to get a good deal	0	0	0	1	0
labor secretary acosta resigns scrutiny epstein sex trafficking deal	gets a raise sad to find out why untrustworthy gets a raise to get a better job to have a reason to resign sad to get paid	0	0	0	0	1
collect vast data trove	they get a good grade impressed to learn more information intelligent gets a promotion to be rich to be a scientist accomplished to publish the results	0	0	1	0	0
hillary clinton hold narrow lead trump	people are poorer nervous to win the race smart gets a promotion to be in control to be a politician powerful to be a leader	1	0	0	0	0
royal caribbean deploys adventure sea ship assist puerto rico supply evacuation	people die happy  to be safe adventurous gets a headache to help to have the supplies happy to get a boat	0	1	0	0	0
emotional debbie wasserman schultz back iran nuclear deal	people are affected by the bomb angry to get their money aggressive gets arrested to be a racist to have a reason to back the deal angry to make a deal	0	0	1	0	0
air force launch review failing enter texas shooter criminal history fbi database	they are arrested angry to file a complaint criminal gets arrested to get rid of criminal to be a criminal sad to get their money	0	0	0	1	0
trump condemns shooting wicked act anti-semitism	people get hurt angry to protest mean gets arrested to be a good person to be in a bad situation justified to make a difference	0	0	1	0	0
trump middle east plan boost region	people are affected impressed to protest ambitious gets into trouble to be a success to be a rebel happy to get a better job	1	0	0	0	0
asian american virus part cure	people are treated well grateful to get better lucky is cured to save people from disease to be in a group happy to get cured	1	0	0	0	0
brett kavanaugh worried scandal end coaching day supreme court justice back basketball court	none none none none none none none none none	1	0	0	0	0
obama strike climate change deal china	people get affected happy to get their money back aggressive gets a new business to be a racist to make an agreement with the government happy to make sure the deal is successful	0	0	0	1	0
positive coronavirus test shut sport	they lose their money disappointed to get a new team determined gets a bad review to get rid of bad people to have the right equipment sad to get a new job	1	0	0	0	0
special counsel trump-russia investigation partner irs	gets a bad reputation angry to get their money greedy gets fired to be a good lawyer to be in the wrong case nervous to get their point across	0	1	0	0	0
confirmation hearing shouldnt worthless	they are more careful annoyed to give personx advice determined gets a promotion to be successful to have a job like they have a better chance to make a change	0	0	0	0	1
party love carbon tax giving	they get a better job annoyed to get a good deal from them stupid gets into a bad situation to not be a risk taker to have tried to do it sad to get a new job	0	1	0	0	0
search expands airasia flight qz8501 bottom sea	they have to wait for the flight happy to get off the plane adventurous gets into trouble to get to the bottom to get a plane ticket happy to go to the airport	1	0	0	0	0
trump rip george bush call end partisanship amid coronavirus	people are hurt angry to get back at personx careless gets arrested to end the conversation to have a reason to end the call guilty to get rid of the phone	0	0	0	1	0
trump republican push back kushner report	people lose their jobs angry to get their point across mean gets yelled at to get a better job to have a reason good to make sure they are correct	1	0	0	0	0
spark fly fbi agent trump testimony	gets caught angry to get away criminal gets caught to be a hero to be a cop nervous to get paid	0	0	1	0	0
mueller report trump changed	loses money disappointed to thank personx for their help unintelligent gets praised to be a failure to be in a bad situation sad to be a success	0	0	1	0	0
ap source wh aware russian bounty num	people are dead angry to get away with it smart gets arrested to be a good citizen to have access to russia happy  to get rid of them	0	0	1	0	0
iran diplomat warns all-out war hit saudi attack	people are killed scared to protest diplomatic gets attacked to be diplomatic to have diplomatic skills nervous to make sure everyone is safe	0	0	1	0	0
prosecute el paso walmart shooting suspect year massacre local federal prosecutor face hard decision	none none none none none none none none none	1	0	0	0	0
job report election crucial close race	people are affected disappointed to get their money back smart gets a promotion to be a good candidate to have a job nervous to win	1	0	0	0	0
kavanaugh abandon script deliver blistering opening statement assault accusation	get hurt angry to argue rude gets arrested to be a leader to be in charge justified to get a response	0	0	0	1	0
gop weekend courtesy koch network citizen united	people get a better deal happy to thank person x loyal gets a raise to be a part of something to be a member of the community happy to enjoy the benefits of the event	0	0	1	0	0
trump illegal voter lie distraction	people are fooled annoyed to vote for personx clever gets caught to be a distraction to have a good reason happy to be successful	0	0	1	0	0
bergdahl platoon mate died deserter	they are killed sad to cry angry gets killed to kill someone to be a recruit recruit sad to get a new recruit	0	0	0	1	0
earthquake hit southern california day num time stronger thursday	people lose money scared to get a second chance powerful the same to have a big impact to be a quarter inch taller than the average human scared to be safe	1	0	0	0	0
bloomberg obliterates socialist sander num home democrat debate	people lose their homes angry to get rid of him racist gets yelled at by others to be a better person to be in the presence of people who are racist satisfied to be successful	0	0	0	0	1
mount rushmore mount rushmore	people who are watching see the mount rushmore happy to have a party artistic gets a lot of money to be a success to buy tickets for it happy to have fun	1	0	0	0	0
privacy spotlight apple unveils product	people are deceived happy to buy the products smart gets a raise to be noticed to have a lot of money happy to be recognized	1	0	0	0	0
nasa astronaut vote num presidential election space	people vote happy to vote for personx intelligent gets a medal to be a leader to be a politician happy to win the election	0	0	0	1	0
mueller blast trump org subpoena reviewing business dealing russia	people lose money annoyed to win greedy gets caught to be a fraud to be a spy nervous to get rid of the people	0	0	0	0	1
sean hannity time host defended michael cohen revealing trump lawyer client	people are shocked none none aggressive none none to be a lawyer happy to win	0	1	0	0	0
trump fire warning shot battle bannon kushner	people get hurt scared to get out aggressive gets shot at to be mean to be a police officer powerful to win	1	0	0	0	0
trump congratulates ag barr taking charge roger stone case	gets nervous angry to thank person x smart gets a promotion to be a good lawyer to have a case powerful to win the case	0	0	0	0	1
senate overwhelmingly rebuke trump tariff vote	people are insulted annoyed to get their money back arrogant gets yelled at to be a winner to be a politician justified to get a good deal	1	0	0	0	0
obama administration delay num obamacare enrollment period num election	people are affected happy to get a new policy responsible gets a new job to be a success to have the authority happy to get the job done	0	0	0	0	1
debbie wasserman schultz failed	gets a bad grade disappointed to get revenge incompetent gets scolded to be a failure to be in school sad to get a better job	1	0	0	0	0
saudi jet strike yemen bid halt houthis	people lose money sad to protest aggressive gets arrested to stop something to have diplomatic immunity happy to get a new job	1	0	0	0	0
trump fire cpac expletive-laden description mueller probe bulls---	none none none none none none none none none	0	0	0	1	0
trump replay clinton woman card defends pull middle east strategy	people lose their money annoyed to win smart gets called a liar to win the game to be in a political situation happy to win	0	0	0	1	0
donald trump praise china blame usa trade deficit	they get a raise offended to tell personx how much they like them racist gets criticized to be a racist to be in the same class as the japanese people happy to make people feel bad	1	0	0	0	0
madeleine westerhout wh aide fired leak trump family	gets hurt upset to cry careless gets scolded to be a bad influence to have a bad reputation sad to apologize	0	0	1	0	0
judge refuse toss suit trump foreign payment	loses money disappointed to win stubborn gets scolded to be fair to be a judge justified to get the money back	0	0	1	0	0
chaos florida state university gunman wound num killed shootout police	police lose their lives sad to get medical attention dangerous gets arrested to kill people to get a gun sad to be a hero	1	0	0	0	0
terrorism return spain attack day	people are injured angry to get revenge unlucky gets hurt to be safe to get in the car nervous to get away	0	0	0	0	1
sen jeff flake shouldnt retire run reelection	they are disappointed disappointed to encourage him irresponsible gets a promotion to get a better job to have been given a job sad to get a raise	0	1	0	0	0
obama administration warns school transgender access bathroom	people are safe grateful to listen authoritative is thanked to be helpful to be a minister in school satisfied to be thanked	0	1	0	0	0
mueller house judiciary committee reach tentative testimony agreement	they get a new case happy to get their money cautious gets a raise to make sure the truth is known to have a decision satisfied to make a settlement	0	0	0	1	0
num usa swimmer pulled plane rio question robbery	people are injured angry to get out of the airport criminal gets caught to be safe to be in a plane nervous to get away	1	0	0	0	0
nancy pelosi set record longest continuous speech house history	people listen to personx impressed to listen dedicated gets praised to be successful to have a lot of practice proud to get a good reputation	0	1	0	0	0
supreme court strike louisiana law abortion clinic restriction	people are arrested angry to protest powerful gets sued to be a good citizen to be a racist satisfied to get a new case	0	0	0	1	0
romney comment palestinian draw criticism	they get into a fight annoyed to argue rude gets criticized to make a difference to have a conversation satisfied to make people understand	1	0	0	0	0
runaway oregon republican ready dodge state trooper legislative clock run	people lose money angry to get a new job lazy gets arrested to be a independant to be a cop nervous to get a job	0	0	0	1	0
obama admits isi threat misjudged usa split emerge	people lose money angry to argue smart gets fired to make a point to have a conversation upset to make sure they understand	1	0	0	0	0
house nears vote fund government defund obamacare	people vote for person x happy to thank person x greedy gets a raise to be a good citizen to get elected happy to win the election	0	0	1	0	0
door busted open chaotic scene life breonna taylor grand jury audio reveals	none none none none none none none none none	1	0	0	0	0
trump celebrates great day civilization penny pompeo secure syria cease-fire agreement	people lose money happy people bad people are dead to be a good person to be a camel rider happy to be a good citizen	0	0	0	1	0
num death possibly linked superbug ucla hospital num infected num exposed	people are dead sad to help sick they are dead to the disease to have been poisoned by the flu sad to be cured	0	0	0	1	0
rosenstein specifically told mueller manafort gave investigation additional authority	people are asked questions annoyed to listen authoritative to be honest to be thorough to have the information satisfied to make sure everyone is safe	0	1	0	0	0
trump send pompeo saudi arabia discus missing journalist	people get lost annoyed to thank personx curious gets stressed to be helpful to have a reason to send the text worried to make a report	0	0	1	0	0
judge rule ohio election limit drop box	people lose their voting annoyed to protest the rules powerful gets arrested to be in control to be a politician powerful to be a good citizen	1	0	0	0	0
berlin attack certainty man arrested police	police are called by the victim angry to punish him angry gets arrested to be safe to have been arrested sad to get away with it	0	0	1	0	0
istanbul airport attack leaf num dead	people die sad to go home dead gets killed to be safe to have been shot sad to get out of the airport	1	0	0	0	0
biden issue apology weekend offending usa ally fight destroy islamic state	people lose respect angry to avoid the situation aggressive is arrested to be a racist to have been wronged guilty to apologize	0	0	0	1	0
hillary clinton botching chance win	they lose the competition disappointed to win determined gets a raise to win to have a skill happy to win	0	1	0	0	0
insanity defense fails american sniper murder trial	gets killed sad to get out of jail incompetent gets killed to win to be a sniper sad to get a new case	0	0	1	0	0
fox news host apologizes calling cbc home num edit censorship	they are upset upset to listen to the information untrustworthy personx gets yelled at to avoid the media to be a manager sad to make amends	0	1	0	0	0
obama tortured folk num responsibility	people are hurt sad to thank them for their kindness mean none to be a good citizen to be in the wrong people guilty to make things better	0	1	0	0	0
washington post pull cartoon depicting cruz daughter trained monkey	they are entertained amused to laugh at the picture playful gets yelled at to be a good sport to have a camera happy to make a joke	0	0	0	1	0
devos commission mull obama rethink school discipline policy	students get sick annoyed to get their point across smart gets scolded to be correct to have a problem with the policy good to get the best grades possible	0	0	1	0	0
jeffrey epstein suicide jail worker charged	people grieve sad to get away with it criminal gets arrested to kill someone to have a gun sad to get out of jail	1	0	0	0	0
dnc chair tom perez order recanvass iowa caucus vote	gets yelled at happy to thank personx powerful gets yelled at to be in control to get the right information good to get a new job	0	0	0	0	1
famed pathologist michael baden jeffrey epstein death homicide	people get killed shocked to get away with murder smart gets called a murderer to be correct to have a pathologist satisfied to get paid	0	0	0	1	0
prosecutor drop charge jussie smollett drawing strong rebuke chicago mayor police	people are arrested for assault to be heard to win the case angry to be correct to get a lawyer to be in a bad situation to be heard to get a lawyer	1	0	0	0	0
hillary clinton experience men reservation trump	people get killed annoyed to thank personx smart gets arrested to be a racist to have a good reason happy to get a job	1	0	0	0	0
trump defends mexico migration deal pledge detail	people are affected by the information enlightened to listen to personx smart gets called racist to be a good citizen to have a reason to defend good to win	0	0	1	0	0
amazon employee make raise	they are grateful happy to thank personx responsible gets a raise to be more efficient to be in charge of the company happy to make a profit	1	0	0	0	0
conservative brace long debate senate gun control bill	vote for person x annoyed to win smart gets called racist to be a good citizen to have the information nervous to win the election	0	0	0	1	0
eye supreme court decision marriage obamacare loom	get married happy to win the case determined gets nervous about it to make the right decision to have a case happy to be in charge	0	0	0	0	1
obama warns gop lump coal tax hike	people lose money annoyed to get a better deal smart gets yelled at to be a good salesman to be a businessman relieved to get a good deal	1	0	0	0	0
pelosi calling back house vote usps legislation	vote happy to vote dutiful gets a raise to be a good citizen to be in charge good to vote	0	0	0	1	0
trump stokes attack nfl player protest	lose money defeated to win aggressive gets arrested to win to be a player powerful to win the game	1	0	0	0	0
editorial obama clean energy plan	they are more careful happy to get rid of him irresponsible gets sick to be better to be in a bad mood happy to be successful	1	0	0	0	0
trump jeered clinton slam charity dinner candidate personal	people are insulted annoyed to win mean spirited gets yelled at to be a good sport to be in the wrong place angry to get a raise	0	0	0	1	0
ex-white house counsel mcgahn testify congress judge rule	judge is heard happy to win the case smart gets a settlement to defend the case to be in court satisfied to be heard by the judge	1	0	0	0	0
muhammad ali face real islam	people are offended confused to listen to personx religious gets into trouble to show respect to be in a mosque like a fool to be a good person	1	0	0	0	0
uk christie advocate balance vaccination debate	people get vaccinated grateful to listen to personx smart gets rejected to be a better person to have a problem good to make sure they are ok with the decision	0	0	0	1	0
police tactic caused breonna taylor death infuriate amendment advocate	people are killed angry to be safe aggressive is arrested to be right to be in charge justified to be right	0	0	0	1	0
george literally opposition gay marriage dying	gets married sad to get married passionate gets married to be in love to have sex sad to be a success	1	0	0	0	0
side heard senate republican reject plan dismiss impeachment article	people are asked to vote angry to listen wise to be correct to be heard to be a politician good to be heard	0	0	0	1	0
gorsuch confirmed justice scalia	they are more careful happy to listen to personx powerful is respected to be fair to be in charge happy to be right	0	0	0	1	0
trump unpredictable style unnerves corporate america	people get stressed impressed to get away with it untrustworthy gets a promotion to be a good employee to be in a bad situation nervous to be a success	1	0	0	0	0
